Word,Positive Score,Negative Score
ਝਗੜ,0.25,0.5
ਅਰੱਧੀਕਰਣ,0.0,0.375
ਨਿਗਮਨਾਤਮਿਕ,0.0,0.0
ਠੁੰਮਣਾ,0.33333334,0.125
ਜਸਤ,0.0,0.0
ਥਾਣੀ,0.0,0.375
ਪੰਗਤ,0.0,0.0
ਲਾਹੂਤ,0.0,0.0
ਖਲਕਤ,0.0,0.0
ਪੰਖੀ,0.25,0.25
ਅਲਿਪਤ,0.0,0.125
ਰਾਤਰੀ,0.0,0.0
ਕਮਰਾ,0.25,0.125
ਸੁਝਾਵ,0.0,0.125
ਚੈੱਕ_ਭਾਸ਼ਾ,0.0,0.0
ਸਵਾਂਗ,0.0,0.0
ਸੁਰੱਖਿਆ_ਕਰਮੀ,0.125,0.0
ਛੇਦਕਾਰੀ,0.0,0.0
ਗੜਬੜੀ,0.25,0.29166666
ਨਿਸ਼ਫਲ,0.0,0.375
ਚਾਤਰ,0.25,0.0
ਦੇਹਰਾ,0.125,0.0
ਸਮਾਰਕੀ_ਖੇਤਰ,0.0625,0.0
ਨੇੜੇ-ਤੇੜੇ,0.125,0.75
ਮਾਰਿਓ,0.25,0.0
ਥੋਪਣਾ,0.0,0.25
ਪਲੇਠਾ,0.0,0.0
ਜਾਗਿਆ,0.0,0.0
ਛੀਂਬਾ,0.0,0.0
ਕਮਲ਼ਾ,0.375,0.375
ਛੇੜਨਾ,0.0,0.25
ਚਮਕਣਾ,0.40625,0.25
ਯਤੀਮਾ,0.0,0.625
ਨਿਰਾਸ਼ਾਜਨਕ,0.125,0.6
ਛਟਣਾ,0.0,0.0
ਹਾਰਮੀ,0.0,0.0
ਊਦਿਆਂ,0.0,0.0
ਪਲੇਠੇ,0.0,0.125
ਟ੍ਰੇ,0.0,0.0
ਨਿਰਵੇਚਨ,0.25,0.375
ਜਹਾ,0.5,0.25
ਪੱਛਮੀ,0.0,0.0
ਸੰਦੂਕ,0.0,0.0
ਪਸਾਰਨਾ,0.0,0.0
ਵਲ਼ਾਵਾਂ,0.125,0.25
ਜਾਗਿਓ,0.0,0.0
ਸੁਝਾਉ,0.0,0.25
ਖੁੱਲਾ_ਲੰਬਾ_ਕੁੜਤਾ,0.0,0.20833333
ਕ੍ਰੋਧਵਾਨ,0.20833333,0.59375
ਟੈਂਡਨ,0.125,0.25
ਨਸੀਹਤਕਾਰ,0.0,0.0
ਟੰਕਾ,0.0,0.375
ਚਾਤਰੀ,0.5,0.0
ਕਮਲਾ,0.33333334,0.21875
ਟੈਂਡਰ,0.1875,0.0
ਰੋੜ੍ਹਨਾ,0.0,0.0
ਅਨੂਪਾ,0.5,0.0
ਤੋਰਨਾ,0.0,0.0
ਜਾਅ,0.0,0.0
ਹਿਫਾਜਤ,0.27083334,0.2638889
ਧਰੁੰਧਰ,0.375,0.125
ਗਿਆਨਵਾਨ,0.5,0.0
ਤੜਾਕ,0.125,0.375
ਗਿਆਨਵਾਦ,0.0,0.0
ਬਦਬੂਦਾਰ,0.0,0.75
ਜਾਗ,0.125,0.25
ਝਟਕ,0.125,0.125
ਗਿੜਨਾ,0.0,0.125
ਜੇਠਿਆਂ,0.0,0.125
ਪੱਖਪਾਤੀ,0.75,0.0
ਛੜੀ,0.125,0.0
ਗਰਮਾਲਾ,0.0,0.0
ਛੜਾ,0.0,0.75
ਮੁਰਸਲਾ,0.0,0.0
ਸਵਰਣ_ਰੇਖਾ_ਅੰਬ,0.0,0.125
ਜਾਚ,0.328125,0.1875
ਟਲਿਸਕੋਪ,0.0,0.0
ਨਿਵੇਸ਼,0.0,0.0
ਨਿਰਗੁਣਿਆਰਾ,0.0,0.5
ਹਕਲ਼ਾ,0.0,0.0
ਖ਼ੁਦਖਸ਼ੀਕਰਤਾ,0.0,0.125
ਗੁੰਮਨਾਮ,0.0,0.625
ਕੰਟ੍ਰੋਲ,0.275,0.25
ਮੰਡਲੀ,0.0,0.0
ਜਿਦ,0.0,0.625
ਆਤਮਿਕ,0.375,0.1875
ਤਤਕਾਲੀਨ,0.25,0.375
ਜੀਅ,0.0,0.0
ਗੁਫ਼ਤਾਰ,0.0,0.1875
ਹਰਾਮਖ਼ੋਰੀ,0.0,0.0
ਖਰੀਦਣਾ,0.3125,0.0
ਅਜ਼ਮਾਇਸ਼ੀ,0.5,0.0
ਹਾਰਨਾ,0.22916667,0.09375
ਵਿਵਾਦਗ੍ਰਸਤ,0.0,0.25
ਜਾਨ,0.28125,0.21875
ਜਿਅ,0.0,0.0
ਜਾਤ,0.375,0.375
ਜਾਣ,0.275,0.25
ਨਰਮਾਇਸ਼,0.35576922,0.3125
ਜਾਰ,0.0,0.0
ਕਸਰਿਆ,0.29166666,0.53571427
ਜਾਮ,0.0,0.0
ਜਾਪ,0.0,0.0
ਜਿਚ,0.125,0.5
ਜਾਲ਼,0.5,0.59375
ਜੱਰਾਨਿਵਾਜੀ,0.5416667,0.0
ਜਾਲ,0.0,0.0
ਚਮਕਦਾ,0.0,0.0
ਰਾਜਾ,0.0,0.0
ਰਾਜੀ,0.375,0.625
ਸੰਦਾਨ,0.0,0.0
ਖੜਪੈਂਚ,0.0,0.0
ਸੰਗੀਤ_ਨਿਰਦੇਸ਼ਕ,0.0,0.0
ਤਾਪਮਾਪੀ,0.0,0.0
ਖਰੜਾ,0.0,0.0
ਗੁਟਖਾ,0.25,0.0
ਦਰਿਸ਼ਟਾਂਤ,0.33333334,0.0
ਚਾਪੀ,0.0,0.0
ਜੂਆ,0.0,0.0
ਥਾਪੀ,0.0,0.0
ਛਲਾਂਗ,0.0,0.0
ਜੂਏ,0.0,0.0
ਉਪਭੋਗਤਾ,0.0,0.0
ਕਰਵਾਉਣਾ,0.0,0.0
ਜੂਤ,0.0,0.0
ਭਣੋਈਆ,0.0,0.0
ਤਿਮਾਹੀ,0.0,0.0
ਜੂਠ,0.125,0.0
ਚੁੱਕਣਾ,0.0,0.0
ਤਿਮਾਹਾ,0.0,0.0
ਹਕੀਰ,0.32142857,0.4431818
ਅਹਿਮਕਾਨਾ,0.625,0.41666666
ਗੁਟਕਾ,0.25,0.0
ਜੀਨ,0.0,0.0
ਖਟਖਟਾਉਣਾ,0.16666667,0.75
ਜੁਆ,0.0,0.0
ਅਡੰਬਰੀ,0.33333334,0.3125
ਕਿਤਾਬ,0.25,0.0
ਜੀਭ,0.125,0.125
ਚਰਾਂਦ,0.0,0.0
ਥਾਪੜ,0.125,0.125
ਜੁਜ,0.125,0.5
ਟੈਲੀਫੋਨ,0.0,0.0
ਟੰਟਾ,0.125,0.5
ਸਕੀਪਰ,0.375,0.0
ਜੁਗ,0.25,0.0
ਪਰੇਸ਼ਾਨੀ,0.125,0.75
ਨਾਗਦਮਨ,0.0,0.0
ਨਛੱਤਰ,0.375,0.0
ਹਸਤੀ,0.0,0.0
ਜੀਵ,0.15625,0.375
ਬਦਲਵੀਆਂ,0.125,0.5
ਆਸਟ੍ਰੇਲੀਆਈ_ਡਾਲਰ,0.0,0.0
ਹਾਮ੍ਹੀ,0.33333334,0.375
ਅਫ਼ਾਰਾ,0.0,0.375
ਜੁਟ,0.3125,0.25
ਸਹਿਨਯੋਗ,0.1875,0.375
ਸਰਵਣ_ਕਰਨਾ,0.0,0.0
ਸਵਰਗਵਾਸੀ,0.125,0.0
ਇਸ਼ਾਰਾ,0.1875,0.125
ਚਾਬੀ,0.125,0.125
ਬੇਵੱਸ,0.0,0.5
ਪੰਛੀ,0.25,0.25
ਰਿਹਾਇਸ਼ੀ,0.0,0.0
ਚਾਂਦੀ,0.375,0.375
ਜੂੜ,0.125,0.1875
ਚਵਲ਼ਪੁਣਾ,0.125,0.5
ਮਕਾਨ,0.0,0.0
ਨੋਟਬੁੱਕ,0.1875,0.125
ਦਿਲਜੋਈ,0.0,0.625
ਢੇਰਨਾ,0.0,0.0
ਮਕਾਰ,0.36875,0.4090909
ਢੇਰਨੀ,0.0,0.0
ਸਾਹਿਤਿਕ,0.25,0.0
ਸਫਲਤਾਪੂਰਨ,0.125,0.0
ਮਾਹੀਗੀਰੀ,0.0,0.0
ਸੰਤੁਸ਼ਟਤਾ,0.375,0.41666666
ਜੂਨ,0.0,0.0
ਮਿਲਾਉਣਾ,0.0,0.1875
ਅਦਵੈਤਵਾਦੀ,0.3125,0.0
ਬੇਪਰਵਾਹ,0.0,0.625
ਜਮਾਦਾਰ,0.0,0.125
ਸਿਗਾਰ,0.0,0.0
ਪੰਜੀ,0.0,0.0
ਪਾਰਥਵਿਕ,0.0,0.625
ਪੰਜਾ,0.0,0.0
ਰਾਨੀ,0.0,0.0
ਜਿੱਕੁਰ,0.0,0.0
ਜੁੜ,0.0,0.0
ਦਰਵੇਸ਼,0.75,0.375
ਚਾਬਕ,0.29166666,0.5
ਜੂਹ,0.375,0.25
ਜੂਸ,0.5,0.0
ਸਿੰਚਾਈ,0.0,0.0
ਹਕਮਾਨਾ,0.0,0.0
ਘੋਸ਼ਿਤ,0.25,0.0
ਸਾਹਿਤਕਾਰ,0.0,0.0
ਹੁਜ਼ੂਰ,0.125,0.125
ਉਤਸਾਹਿਤ,0.46875,0.0
ਆਗਨੇਯ,0.3125,0.25
ਨਿਗੂਣਾ,0.16666667,0.3125
ਨਾਜੁਕਤਾ,0.3181818,0.36363637
ਚੰਦਰਦੇਵ,0.328125,0.10714286
ਨਿਗੂਣੀ,0.0,0.25
ਵਾਧਰਾ,0.27083334,0.21875
ਪ੍ਰਫੁਲਿਤ,0.5,0.125
ਚਾਦਰ,0.625,0.29166666
ਉਤਾਰੂ,0.375,0.1875
ਨਿਹਸਵਾਰਥੀ,0.375,0.125
ਉਤਾਰਾ,0.25,0.1875
ਪੰਚਮ,0.0,0.0
ਖਰਚਖਾਹ,0.0,0.125
ਉਪਮਿਤ,0.5,0.0
ਕੁਪੀਨ,0.0,0.0
ਕਟਵਾਉਣਾ,0.0,0.0
ਸੰਦੇਹ,0.25,0.125
ਭੰਨਣਾ,0.125,0.125
ਪੰਚਾ,0.0,0.0
ਜੂੰ,0.0,0.0
ਅਧਿਆਤਮਿਕ,0.25,0.375
ਕਲਜੋਗਣ,0.0,0.0
ਆਦਮਖੋਰ,0.0,0.5
ਦਗਾਬਾਜ,0.25,0.5
ਨਿਸ਼ਠਾ,0.20833333,0.375
ਨੁਚਣਾ,0.0,0.0625
ਅਣਗਿਣਤ,0.0,0.0
ਸੰਕੇਤਿਤ,0.0,0.0
ਸੰਵੇਦਨਸ਼ੀਲਤਾ,0.1875,0.5625
ਸੰਕੇਤਿਕ,0.125,0.0
ਸਰਦਾਰੀ,0.0,0.0
ਅਮਰਾਵਤੀ,0.1875,0.083333336
ਬਦਲ_ਦੇਣਾ,0.125,0.0
ਠਾਠਾਂ,0.5,0.0
ਘੁੰਗਰਾਲ਼ੇ,0.0,0.0
ਪਾਰ_ਜਾਣਾ,0.125,0.25
ਰੁਖ_ਹੋਣਾ,0.4,0.0
ਰਾਣੀ,0.0,0.0
ਜੇਰ,0.125,0.2625
ਦਰਜ_ਕਰਵਾਉਣਾ,0.0,0.0
ਜੇਬ,0.0,0.0
ਨਿਰੂਪਿਤ,0.5,0.25
ਨੀਤੀਵਾਨ,0.33333334,0.375
ਚੌਕੀਦਾਰ,0.0,0.0
ਕੁਪੀਆ,0.0,0.125
ਅਨੂਠਾ,0.39423078,0.30555555
ਸੋਲ੍ਹਵਾਂ,0.0,0.0
ਚਾਨਸ,0.125,0.0
ਨਿਵਾਣ,0.125,0.41666666
ਕਤਾਰ_ਪ੍ਰਾਦੀਪ,0.0625,0.0
ਪੋਸਟਮੈਨ,0.0,0.0
ਗੰਧਲਾ,0.25,0.5625
ਸੰਵਰਨਾ,0.0,0.0
ਫਿਰਾਉਣਾ,0.28125,0.16666667
ਨਿਵਾਸ,0.125,0.375
ਪੂਰਬਲਾ,0.0,0.25
ਲੇਟੈਸਟ,0.375,0.35
ਦੂਰ_ਦੀ_ਗੱਲ,0.1875,0.375
ਮਹਿਰੂਮ,0.125,0.5
ਸੰਦੇਸ਼,0.0,0.0
ਛੁਪੇ,0.0,0.0
ਨਿਵਾਰ,0.0,0.0
ਚਾਨਣ,0.39583334,0.29166666
ਗਰਭਿਤ,0.0,0.0
ਕਲੈਸ਼_ਹੋਣਾ,0.1875,0.125
ਛੁੱਟਪਣ,0.4375,0.25
ਛੁਪਾ,0.125,0.125
ਸਿਹਾਣ,0.21875,0.3125
ਸੰਗੁਧਿਤ,0.449,0.29633334
ਸਾਪੇਖਤਾਵਾਦ,0.0,0.0
ਘੱਟ_ਕਰਨਾ,0.375,0.175
ਗੰਧਲ਼ਾ,0.4375,0.125
ਜੇਠ,0.0,0.0
ਗਠੀਲਾ,0.6666667,0.5
ਨਿਵਾਜ,0.39285713,0.25
ਨੇਮੀ,0.225,0.25
ਸੂਚਨਾ_ਦੇਣਾ,0.32954547,0.29166666
ਟ੍ਰੁੱਪ,0.0,0.0
ਤਿੱਤਰ,0.0,0.0
ਵੰਗਾਰ,0.0,0.0
ਮਰਦਾਨਾ,0.375,0.25
ਸੂਝਹੀਣ,0.275,0.375
ਭੇਜਵਾਉਣਾ,0.3,0.375
ਲਾਨ੍ਹਤੀ,0.0,1.0
ਅਰਗਲਾ,0.0,0.0
ਅੱਠ_ਪਹਿਰ,0.16666667,0.0
ਦਸ_ਖਰਬ,0.0,0.0
ਗਰੈਜੂਏਟ,0.25,0.0
ਅਨਿਖੜਵੇਂ,0.0,0.75
ਕੱਥਾ,0.0,0.125
ਟੋਲ_ਟੈਕਸ,0.0,0.0
ਦੁਆਰਾ,0.0,0.375
ਸਕਾਰਥ,0.41666666,0.0
ਬਿਜਾਈ,0.1875,0.15
ਕਬਾਲ,0.0,0.0
ਬਿਨਸਾਉ,0.375,0.375
ਵਾਗਡੋਰ,0.0,0.0
ਖੀਣਤਾ,0.3125,0.45
ਦਿਲੀ,0.5,0.29166666
ਝੁਲਾਰਾ,0.0,0.0
ਕੁੱਕੜ,0.0,0.0
ਨਾਫ਼ਰਮਾਨੀ,0.16666667,0.20833333
ਢਲ਼ਦਾ,0.0,0.125
ਸੀੜ੍ਹ,0.0,0.0
ਕੁਲਬੁਲਾਹਟ,0.1875,0.296875
ਧਿੱਜਣਾ,0.125,0.0
ਬੈਕੁੰਠੀ,0.125,0.0
ਛਿਮਾਹੀਂ,0.0,0.0
ਖ਼ਲੂਸ,0.375,0.125
ਝਪਟ,0.125,0.203125
ਸੰਪਰਦਾ,0.0,0.25
ਚਾਂਦਨੀ,0.0,0.0
ਦਫ਼ਨਾਉਣਾ,0.0,0.375
ਜੋਸ਼,0.33333334,0.3125
ਸਲੂਕ,0.20833333,0.33333334
ਗੁਆਨਾਈ_ਡਾਲਰ,0.0,0.0
ਜੌਕ,0.38541666,0.16666667
ਕੁੱਕਰ,0.0,0.0
ਜੋਰ,0.30113637,0.3375
ਰਚਨਾ,0.125,0.0
ਸੰਗੀਤੱਗ,0.0,0.0
ਅਵਸਰ_ਖੋਣਾ,0.0,0.0
ਪਚਵੰਜਵਾਂ,0.0,0.0
ਮੁਹਕਾ,0.0,0.25
ਤਹਾਰਤ,0.0,0.0
ਜੂਲ਼ਾ,0.0,0.0
ਇੰਜੈੱਕਸ਼ਨ,0.0,0.0
ਕਾਰਨ_ਹੋਣਾ,0.1875,0.375
ਸਰਬੱਤਰ,0.375,0.0
ਨਿਰ-ਜਲ,0.0,0.25
ਖ਼ਲੀਕ,1.0,0.0
ਲਾਵਾਰਸ,0.0,0.625
ਕਬੀਰ,0.5,0.0
ਜੋਖ,0.0,0.0
ਜੋਕ,0.0,0.4375
ਅਨੁਕੂਲਨ,0.0,0.0
ਕੱਦੂ,0.32142857,0.32142857
ਤਸ਼ਵੀਸ਼ਨਾਕ,0.25,0.5
ਕਬਾੜ,0.375,0.0
ਗੁਲਨਾਰ_ਰੰਗ,0.0,0.0
ਵਿਆਹੇ,0.0,0.0
ਹਵਾਬਾਜ਼ੀ,0.0,0.0
ਜੋਗ,0.421875,0.125
ਬੇਹਥਿਆਰ,0.0,0.625
ਜੋਤ,0.32954547,0.33333334
ਖੰਡਣਯੋਗ,0.0,0.0
ਜੌਂ,0.0,0.0
ਡਬੋਣਾ,0.0,0.0
ਕਟੋਰਾ,0.0,0.0
ਛੁੜਵਾਉਣਾ,0.20833333,0.25
ਜੋਨ,0.25,0.1875
ਅਸਵਸਥਤਾ,0.0,0.25
ਸਾਬਿਤ_ਹੋਣਾ,0.0,0.0
ਤ੍ਰਿਕੋਣ,0.25,0.0
ਗੋਤਾਖੋਰ_ਪ੍ਰਤੀਯੋਗਤਾ,0.0,0.0
ਫੱਟੜ,0.0,0.25
ਜਾਨਸ਼ੀਨੀ,0.0,0.0
ਠਠੰਬਰ,0.1875,0.27083334
ਉਪਯੋਗ,0.21875,0.0
ਖੁਦਗਰਜ,0.25,0.0
ਰਲਾਉਣਾ,0.0,0.1875
ਅਜੋਗ,0.25,0.6666667
ਮੁਲਾਇਮ,0.31126228,0.30920756
ਸਲਾਖ਼,0.0,0.0
ਸਿਗਨਲ_ਗਣਰਾਜ,0.15,0.083333336
ਜੈਪਾਨੀਜ਼,0.0,0.0
ਨਿਯੰਤਰਿਤ,0.5416667,0.375
ਸਲੀਵ,0.0,0.0
ਗਾਹਕੀ,0.125,0.25
ਕੱਟੜ,0.3125,0.375
ਚਿਚਲਾਉਣਾ,0.5,0.375
ਕੱਠਾ,0.0,0.0
ਖ਼ਲਾਸ,0.0,0.75
ਜੋੜ,0.27083334,0.28125
ਸਲੀਬ,0.0,0.0
ਥੱਲੇ_ਦਾ,0.125,0.33653846
ਉਤਾਰੂ_ਹੋਣਾ,0.125,0.4375
ਜੂਲਾ,0.0,0.0
ਸੰਪਰਦਾਈ,0.0,0.0
ਦਰਕਾਰ,0.5,0.25
ਹਥੇਲ਼ੀ,0.0,0.0
ਅੱਡਰਿਆਂ,0.125,0.5
ਸਲੀਸ,0.390625,0.34375
ਬਰਛਾ,0.0625,0.0
ਰਿਹਾਅ_ਹੋਣਾ,0.0,0.0
ਕੱਤਣ,0.0,0.0
ਬਹੁਤ_ਦੂਰ,0.1875,0.375
ਸਲਾਈ,0.0,0.0
ਝਰੀ,0.125,0.0
ਆਧੁਨਿਕ,0.3125,0.15625
ਪੋਸਤ,0.0,0.0
ਨਿਸਚਾ,0.25,0.23076923
ਬਰਛੀ,0.0625,0.29166666
ਦਿਲਾਸਾ,0.0,0.0
ਠੱਟੀ,0.0,0.75
ਸੰਤੋਸ਼,0.375,0.41666666
ਠੱਟਾ,0.0,0.625
ਆਫਤਾਬੀ,0.0,0.0
ਰਾਮਕਥਾ,0.375,0.5625
ਗਵਾਹੀ,0.5,0.0
ਅਜੋੜ,0.125,0.46875
ਖੁਰਮਾਨੀ,0.0,0.0
ਫੱਟੀ,0.083333336,0.16666667
ਤੂਸਣਾ,0.375,0.0
ਬੁਣਨਾ,0.0,0.0
ਪਬਲਿਕ,0.0,0.125
ਸਲਾਮ,0.3125,0.0
ਖਿਡਾਰੀ_ਦਲ,0.0,0.0
ਸਲਿਆ,0.0,0.25
ਠੱਠਾ,0.4375,0.5
ਜਿੱਤ_ਲੈਣਾ,0.625,0.0
ਸਲਾਦ,0.0,0.25
ਗਤੀਆਤਮਿਕ,0.375,0.25
ਸੰਤੋਖ,0.375,0.0
ਟੋਹੀ,0.125,0.125
ਨਿਸਚਰ,0.125,0.0
ਸਲਾਹ,0.0,0.0
ਸਹੇਲੀ,0.25,0.3125
ਲਟੋਰ,0.0,0.75
ਨਾਵਕੀ,0.0,0.0
ਸਵਾਰਥਾਚਾਰ,0.0,0.5
ਖੁਦਰੌ,0.0,0.25
ਰੁੱਖਾ,0.0,0.375
ਸਰਬਤਰ,0.0,0.0
ਛੱਤ,0.0,0.25
ਮੀਂਹ_ਦਾ_ਪਾਣੀ,0.0,0.0
ਬੀਮਾ_ਪਾਲਿਸੀ,0.29166666,0.29166666
ਕਿਰਕਰਾ,0.125,0.725
ਗਿੜਗੜਾਉਣਾ,0.0,0.0625
ਰੁੱਖੀ,0.25,0.1875
ਛੱਡ,0.0,0.0
ਛੱਟ,0.0,0.0
ਨਿਪੁੱਤਾ,0.0,0.5
ਰੁੱਖੇ,0.25,0.375
ਪੁਰਜਾ,0.125,0.25
ਨਿਪੁੱਤੀ,0.0,0.25
ਦਾਖ਼ਲ,0.0,0.0
ਕੋਇਲਾ,0.0,0.0
ਛੱਲ,0.125,0.125
ਛਿਣਕਾ,0.0,0.0
ਨਿਸ਼ਠਾਵਾਨ,0.5416667,0.625
ਝਲਕ,0.19444445,0.225
ਝਲਣ,0.0,0.5
ਅਤਿਆਚਾਰ,0.0,0.0
ਕੱਬਾ,0.125,0.5625
ਛੰਦ,0.0,0.0
ਸੁਗੰਧੀ,0.5,0.3125
ਅਧਿਨਾਇਕ,0.625,0.0
ਦਾਗ਼ੀ,0.0,0.0
ਬੇਸਹਾਰਾ,0.125,0.375
ਜੁਸਤਜੂ,0.25,0.125
ਬਿਛਾਉਣਾ,0.0,0.0
ਗ੍ਰਸਣਾ,0.275,0.27083334
ਭੁੰਨਣਾ,0.0,0.0
ਜਾਂਗਲੀ,0.0,0.75
ਜਾੜ੍ਹ,0.0,0.0
ਤੜਕਾ,0.0,0.0
ਡਰਨਾ,0.125,0.33333334
ਚੁਣਵਾਂ,0.125,0.0
ਢਾਸਣਾ,0.33333334,0.125
ਤੜਕੇ,0.375,0.25
ਚਿੱਣਨਾ,0.0625,0.0
ਸਾਰਥਿਕ,0.0,0.0
ਗਰਮਾਇਸ਼,0.4,0.225
ਠਿੰਗਣਾ,0.0,0.75
ਨੇਮਬਧ,0.0,0.5
ਅਚਿੰਤਨਸ਼ੀਲ,0.125,0.125
ਹਵਾਬੰਦ,0.125,0.375
ਧਸੋੜਨਾ,0.20833333,0.125
ਜਾਂਗਲ਼ੀ,0.26136363,0.33035713
ਕੁੱਛੜ,0.0,0.0
ਅਖਬਾਰ,0.0,0.0
ਮਕਸੂਦ,0.375,0.125
ਕੇਂਦਰੀਵਾਦ,0.0,0.0
ਜਿਵਾਲ਼ਨਾ,0.25,0.0
ਡੰਗਰਪੁਣਾ,0.33333334,0.53125
ਚੌਕੰਨਾ,0.25,0.0
ਗੋਤਾਖੋਰ_ਮੁਕਾਬਲਾ,0.0,0.0
ਸੁਚੱਜ,0.1875,0.0
ਜੁੜਤ,0.5,0.0
ਟੇਪ-ਰਿਕਾਰਡਰ,0.0,0.0
ਸਤੋਤਰ,0.40625,0.5
ਅਲਿਖਿਤ,0.0,0.625
ਚਰਾਵਾ,0.0,0.0
ਬੈਹਣਾ,0.0,0.0
ਅਣਵੰਡਿਆ,0.0,0.75
ਭੁਗਤਾਨ,0.0,0.0
ਭਿਖਿਆ,0.0,0.0
ਇਕਲਵੰਝਾ,0.0,0.0
ਖੁਰਵੇਂ,0.25,0.0
ਸਲੇਸ਼,0.375,0.0
ਕਮਖਰਚੀ,0.125,0.25
ਇਕਲਵੰਝੇ,0.0,0.0
ਓਦਾਂ,0.375,0.1875
ਪੰਗਤੀ,0.0,0.0
ਦੀਗਰ,0.45833334,0.425
ਹਿਲਣਾ,0.0625,0.2638889
ਕਬੂਲ,0.1875,0.125
ਸੱਭਿਆਚਾਰੀ,0.0,0.0
ਉਪਭੋਗਤਾਵਾਦ,0.125,0.0
ਅਧਿਯਨ,0.0,0.0
ਭੇਦਭਾਵ,0.5,0.0
ਖੁਰਮਾਣੀ,0.0,0.0
ਸਭਿਆਚਰਕ,0.0,0.0
ਦਿਸ਼ਾ,0.125,0.1875
ਠੱਪਾ,0.16666667,0.26785713
ਉਪਰਲਾ,0.0,0.0
ਟਾਨਸਲ,0.0,0.5
ਸੰਕਲਿਤ,0.0,0.0
ਅਲੋਚਨਾ,0.25,0.0
ਮਾਰਜਨ,0.0,0.0
ਮਿਲਾਪ,0.0,0.125
ਗਲ਼ਨਾ,0.0,0.45833334
ਛੀਕਾ,0.0,0.0
ਅਪ੍ਰਚਿਤ,0.3,0.39583334
ਖਰੀਦਦਾਰ,0.0,0.0
ਕਜਾਕੀ_ਭਾਸ਼ਾ,0.125,0.3125
ਸਲ੍ਹੰਘਾ,0.0,0.0
ਗਲੋਬ,0.0,0.0
ਝਸਾ,0.0,0.0
ਸਮੀਖਿਆਕਾਰ,0.375,0.125
ਖਰਨਾ,0.0,0.0
ਬਰਤਨ,0.125,0.125
ਸੁਹਿਰਦਤਾ,0.125,0.0
ਸਰਗਰਮੀ,0.3,0.4375
ਕੁਪੱਤ,0.125,0.20833333
ਲਿਖਾਵਟ,0.0,0.0
ਮੈਸ_ਦਾ_ਮਾਸ,0.0,0.0
ਖੇਵਟੀਆ,0.0,0.0
ਮਨੋਰਥਹੀਨ,0.0,0.0
ਖੇਸਾਂ,0.125,0.25
ਢਲ਼ਨਾ,0.25,0.20833333
ਮੁਖੀਆ,0.25,0.0
ਨਿਵੇਸ਼_ਕਰਨਾ,0.0,0.0
ਖ਼ਬਰਦਾਰ,0.25,0.0
ਠਿਠਰਨਾ,0.3125,0.5625
ਮੁਖੀਏ,0.25,0.0
100,0.0,0.0
ਵਲਾਵੇਂਦਾਰ,0.125,0.25
ਦਾਗਰਹਿਤ,0.3,0.28125
ਵਰਾਹੀ,0.0,0.0
ਮਹਿੰਗਾਈ,0.0,0.0
ਦਿਵਸ,0.16666667,0.0
ਜਹੰਨਮ,0.125,0.5833333
ਸਲੇਟ,0.0,0.0
ਤਾਰਪੀਨ,0.0,0.0
ਹੂੜ੍ਹ,0.25,0.51785713
ਕੁੰਦਨ,0.625,0.45833334
ਗੁੜ੍ਹਨਾ,0.0,0.0
ਚਾਂਗ,0.125,0.4
ਅਵਿਵੇਕੀ,0.0,0.0
ਗੁਫ਼ਤਗੂ,0.0,0.0
ਦਰੂਤਵਿਲੰਭਿਤ,0.0,0.0625
ਕੁੰਦਾ,0.0,0.0
ਅਝੁਕ,0.125,0.3125
ਖਰਲਾ,0.0,0.0
ਰੱਖਿਓ,0.0,0.0
ਪੰਚਾਨਨ,0.0,0.0
ਡਾਕਟਰੀ,0.125,0.0
ਜਲਕਾਕ,0.0,0.0
ਬਖੇੜਾ,0.1875,0.041666668
ਪਰਿਸ਼ਦ,0.0,0.0
ਮਿਲਾਪੜਾ,0.0,0.0
ਉਡੀਕਵਾਨ,0.4375,0.0
ਸਬੂਤਾ,0.4375,0.3125
ਨਿਰਧਾਰਤ,0.25,0.375
ਜੁਸ਼ੀਲਾ,0.3125,0.25
ਨਗਨਵਾਦੀ,0.125,0.0
ਦੁਰੰਗਾ,0.0,0.0
ਖੱਲਣਾ,0.125,0.5
ਚਕਮਾਕ,0.0,0.0
ਤੈਰਨ_ਵਾਲਾ,0.0,0.0
ਨਿਰਧਾਰਨ,0.125,0.375
ਝਾਈ,0.0,0.125
ਜੜਤ,0.0,0.0
ਘਾਲਣਾ,0.125,0.0
ਮਹੂਰਤ,0.4304066,0.1926875
ਘਾਟੇਵੰਦਾ,0.375,0.5625
ਝਾਊ,0.0,0.0
ਨਿਰਮਲਤਾ,0.125,0.5416667
ਝਾਉ,0.0,0.25
ਧਾੜਵੀ,0.0,0.5
ਝਾਗ,0.125,0.5416667
ਉਕਸਾਉਣਾ,0.3125,0.375
ਝਾਕ,0.3409091,0.25
ਬਚਿਆ_ਭੋਜਨ,0.125,0.0
ਚੁੱਕੀਂ,0.0,0.0
ਹੇਰ-ਫੇਰ,0.0,0.35
ਸਾਹਸਮੰਦ,0.328125,0.22916667
ਤੁਰ_ਕੇ,0.125,0.0
ਇਜਲਾਸ,0.0,0.4375
ਕੱਸਣ,0.0,0.0
ਪੂਰਵ_ਇੱਛਾ,0.31944445,0.19444445
ਜਮ੍ਹਾ,0.0,0.0
